store_id,store_name,model_id,model_name,price_tier,successor_launch_status,units_at_risk,risk_triggers,recent_two_week_sales,prior_six_week_avg_sales,capital_at_risk,markdown_pct,markdown_cost,weeks_until_forced_action,probability_unsold_at_deadline,transfer_target,transfer_cost,hold_opportunity_cost,hold_markdown_risk_cost,hold_total_cost,recommended_action,recommended_cost,reasoning
DAV-02,MobiMart MCC B Block,B05,Moto G15 Play,budget,confirmed,1,past expected lifecycle,0.0,0.0,10127,0.28500000000000003,2886.195,6.0,0.2,,,210.32999999999998,708.89,919.22,HOLD,919.22,"MobiMart MCC B Block, Moto G15 Play, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 2,886 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 210 opportunity cost + Rs 709 markdown risk = Rs 919
RECOMMENDED: HOLD at Rs 919"
MYS-01,MobiMart Devaraja Mohalla,M05,Vivo V50e,mid,confirmed,1,past expected lifecycle,0.0,0.0,26834,0.28500000000000003,7647.6900000000005,6.0,0.2,BLR-08,584.9328219178083,557.3215384615385,1878.38,2435.701538461539,TRANSFER,584.9328219178083,"MobiMart Devaraja Mohalla, Vivo V50e, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 7,648 margin lost
- Transfer: Rs 585; Transfer target MobiMart Electronic City at Rs 532/unit plus 4-day holding cost.
- Hold: Rs 557 opportunity cost + Rs 1,878 markdown risk = Rs 2,436
RECOMMENDED: TRANSFER at Rs 585"
HOS-01,MobiMart Hosur Road,M03,Realme 14 Pro,mid,confirmed,1,past expected lifecycle,0.0,0.0,24373,0.28500000000000003,6946.305000000001,6.0,0.2,BLR-08,833.0782465753425,506.2084615384615,1706.11,2212.3184615384616,TRANSFER,833.0782465753425,"MobiMart Hosur Road, Realme 14 Pro, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 6,946 margin lost
- Transfer: Rs 833; Transfer target MobiMart Electronic City at Rs 785/unit plus 4-day holding cost.
- Hold: Rs 506 opportunity cost + Rs 1,706 markdown risk = Rs 2,212
RECOMMENDED: TRANSFER at Rs 833"
SHI-01,MobiMart Vidya Nagar,M13,Realme 15 Pro,mid,confirmed,2,past peak with declining store trend,1.0,1.5,51392,0.26428571428571423,13582.171428571426,2.0,0.8400000000000001,BLR-02,1143.376,355.79076923076923,15109.248,15465.038769230769,TRANSFER,1143.376,"MobiMart Vidya Nagar, Realme 15 Pro, 2 units at risk (past peak with declining store trend; no successor within four weeks):
- Markdown (26%): Rs 13,582 margin lost
- Transfer: Rs 1,143; Transfer target MobiMart Koramangala at Rs 521/unit plus 4-day holding cost.
- Hold: Rs 356 opportunity cost + Rs 15,109 markdown risk = Rs 15,465
RECOMMENDED: TRANSFER at Rs 1,143"
HOS-01,MobiMart Hosur Road,M02,Redmi Note 14,mid,confirmed,1,past expected lifecycle,0.0,0.0,16548,0.28500000000000003,4716.18,6.0,0.2,MAN-01,444.6426301369863,343.6892307692308,1158.36,1502.0492307692307,TRANSFER,444.6426301369863,"MobiMart Hosur Road, Redmi Note 14, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 4,716 margin lost
- Transfer: Rs 445; Transfer target MobiMart Court Road at Rs 412/unit plus 4-day holding cost.
- Hold: Rs 344 opportunity cost + Rs 1,158 markdown risk = Rs 1,502
RECOMMENDED: TRANSFER at Rs 445"
MAN-01,MobiMart Court Road,F09,OnePlus Open 2,flagship,confirmed,1,past expected lifecycle,0.0,0.0,97367,0.28500000000000003,27749.595000000005,6.0,0.2,BLR-04,730.066410958904,2022.237692307692,6815.69,8837.927692307692,TRANSFER,730.066410958904,"MobiMart Court Road, OnePlus Open 2, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 27,750 margin lost
- Transfer: Rs 730; Transfer target MobiMart Whitefield at Rs 538/unit plus 4-day holding cost.
- Hold: Rs 2,022 opportunity cost + Rs 6,816 markdown risk = Rs 8,838
RECOMMENDED: TRANSFER at Rs 730"
KAL-01,MobiMart KCD Road,B15,Moto G16 Play,budget,confirmed,4,past peak with declining store trend,3.5,4.333333333333333,42352,0.21346153846153845,9040.523076923077,2.0,0.8400000000000001,,,293.2061538461538,12451.488,12744.694153846152,MARKDOWN,9040.523076923077,"MobiMart KCD Road, Moto G16 Play, 4 units at risk (past peak with declining store trend; no successor within four weeks):
- Markdown (21%): Rs 9,041 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 293 opportunity cost + Rs 12,451 markdown risk = Rs 12,745
RECOMMENDED: MARKDOWN at Rs 9,041"
UDU-01,MobiMart Udupi Main Road,M01,Samsung Galaxy A26,mid,confirmed,1,past expected lifecycle,0.0,0.0,20460,0.28500000000000003,5831.1,6.0,0.2,BLR-04,790.3594520547945,424.93846153846147,1432.2,1857.1384615384616,TRANSFER,790.3594520547945,"MobiMart Udupi Main Road, Samsung Galaxy A26, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 5,831 margin lost
- Transfer: Rs 790; Transfer target MobiMart Whitefield at Rs 750/unit plus 4-day holding cost.
- Hold: Rs 425 opportunity cost + Rs 1,432 markdown risk = Rs 1,857
RECOMMENDED: TRANSFER at Rs 790"
MYS-02,MobiMart Kuvempunagar,B04,Realme Note 60,budget,confirmed,1,past expected lifecycle,0.0,0.0,8786,0.28500000000000003,2504.01,6.0,0.2,,,182.47846153846154,615.02,797.4984615384615,HOLD,797.4984615384615,"MobiMart Kuvempunagar, Realme Note 60, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 2,504 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 182 opportunity cost + Rs 615 markdown risk = Rs 797
RECOMMENDED: HOLD at Rs 797"
MYS-02,MobiMart Kuvempunagar,B03,Redmi A5,budget,confirmed,1,past peak with declining store trend; last two weeks below 40% of prior six-week average; past expected lifecycle,0.0,0.5,7401,0.3,2220.2999999999997,6.0,0.2,,,153.71307692307693,518.07,671.783076923077,HOLD,671.783076923077,"MobiMart Kuvempunagar, Redmi A5, 1 units at risk (past peak with declining store trend; last two weeks below 40% of prior six-week average; past expected lifecycle; no successor within four weeks):
- Markdown (30%): Rs 2,220 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 154 opportunity cost + Rs 518 markdown risk = Rs 672
RECOMMENDED: HOLD at Rs 672"
MAN-02,MobiMart Kottara,M01,Samsung Galaxy A26,mid,confirmed,1,past expected lifecycle,0.0,0.0,20460,0.28500000000000003,5831.1,6.0,0.2,BLR-04,463.35945205479453,424.93846153846147,1432.2,1857.1384615384616,TRANSFER,463.35945205479453,"MobiMart Kottara, Samsung Galaxy A26, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 5,831 margin lost
- Transfer: Rs 463; Transfer target MobiMart Whitefield at Rs 423/unit plus 4-day holding cost.
- Hold: Rs 425 opportunity cost + Rs 1,432 markdown risk = Rs 1,857
RECOMMENDED: TRANSFER at Rs 463"
BLR-02,MobiMart Koramangala,B15,Moto G16 Play,budget,confirmed,1,past peak with declining store trend; last two weeks below 40% of prior six-week average,0.5,2.3333333333333335,10588,0.27,2858.76,2.0,0.8400000000000001,UDU-01,481.8859178082192,73.30153846153846,3112.872,3186.173538461538,TRANSFER,481.8859178082192,"MobiMart Koramangala, Moto G16 Play, 1 units at risk (past peak with declining store trend; last two weeks below 40% of prior six-week average; no successor within four weeks):
- Markdown (27%): Rs 2,859 margin lost
- Transfer: Rs 482; Transfer target MobiMart Udupi Main Road at Rs 461/unit plus 4-day holding cost.
- Hold: Rs 73 opportunity cost + Rs 3,113 markdown risk = Rs 3,186
RECOMMENDED: TRANSFER at Rs 482"
TUM-02,MobiMart SS Puram,M03,Realme 14 Pro,mid,confirmed,1,past expected lifecycle,0.0,0.0,24373,0.28500000000000003,6946.305000000001,6.0,0.2,BLR-08,677.0782465753425,506.2084615384615,1706.11,2212.3184615384616,TRANSFER,677.0782465753425,"MobiMart SS Puram, Realme 14 Pro, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 6,946 margin lost
- Transfer: Rs 677; Transfer target MobiMart Electronic City at Rs 629/unit plus 4-day holding cost.
- Hold: Rs 506 opportunity cost + Rs 1,706 markdown risk = Rs 2,212
RECOMMENDED: TRANSFER at Rs 677"
DAV-01,MobiMart PJ Extension,M15,Vivo V51e,mid,confirmed,1,past peak with declining store trend,0.5,0.8333333333333334,26653,0.19999999999999998,5330.599999999999,2.0,0.8400000000000001,,,184.52076923076922,7835.982,8020.502769230769,MARKDOWN,5330.599999999999,"MobiMart PJ Extension, Vivo V51e, 1 units at risk (past peak with declining store trend; no successor within four weeks):
- Markdown (20%): Rs 5,331 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 185 opportunity cost + Rs 7,836 markdown risk = Rs 8,021
RECOMMENDED: MARKDOWN at Rs 5,331"
DAV-01,MobiMart PJ Extension,F13,OnePlus 14,flagship,confirmed,1,past peak with declining store trend; last two weeks below 40% of prior six-week average,0.0,0.16666666666666666,60399,0.28125,16987.21875,6.0,0.2,BLR-03,584.1432328767123,1254.4407692307693,4227.929999999999,5482.370769230769,TRANSFER,584.1432328767123,"MobiMart PJ Extension, OnePlus 14, 1 units at risk (past peak with declining store trend; last two weeks below 40% of prior six-week average; no successor within four weeks):
- Markdown (28%): Rs 16,987 margin lost
- Transfer: Rs 584; Transfer target MobiMart Indiranagar at Rs 465/unit plus 4-day holding cost.
- Hold: Rs 1,254 opportunity cost + Rs 4,228 markdown risk = Rs 5,482
RECOMMENDED: TRANSFER at Rs 584"
HOS-01,MobiMart Hosur Road,B01,Nokia 110 Power,budget,confirmed,1,past expected lifecycle,0.0,0.0,6440,0.28500000000000003,1835.4,6.0,0.2,,,133.75384615384615,450.8,584.5538461538462,HOLD,584.5538461538462,"MobiMart Hosur Road, Nokia 110 Power, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 1,835 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 134 opportunity cost + Rs 451 markdown risk = Rs 585
RECOMMENDED: HOLD at Rs 585"
BLR-08,MobiMart Electronic City,M09,Samsung Galaxy A36,mid,confirmed,1,past expected lifecycle,1.0,0.5,28135,0.28500000000000003,8018.475000000001,1.0,0.98,,,97.39038461538462,9650.305,9747.695384615385,MARKDOWN,8018.475000000001,"MobiMart Electronic City, Samsung Galaxy A36, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 8,018 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 97 opportunity cost + Rs 9,650 markdown risk = Rs 9,748
RECOMMENDED: MARKDOWN at Rs 8,018"
MAN-02,MobiMart Kottara,M09,Samsung Galaxy A36,mid,confirmed,1,past expected lifecycle,1.0,0.3333333333333333,28135,0.28500000000000003,8018.475000000001,1.0,0.98,BLR-04,356.4991780821918,97.39038461538462,9650.305,9747.695384615385,TRANSFER,356.4991780821918,"MobiMart Kottara, Samsung Galaxy A36, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 8,018 margin lost
- Transfer: Rs 356; Transfer target MobiMart Whitefield at Rs 301/unit plus 4-day holding cost.
- Hold: Rs 97 opportunity cost + Rs 9,650 markdown risk = Rs 9,748
RECOMMENDED: TRANSFER at Rs 356"
DAV-01,MobiMart PJ Extension,M05,Vivo V50e,mid,confirmed,1,past expected lifecycle,0.0,0.0,26834,0.28500000000000003,7647.6900000000005,6.0,0.2,BLR-08,709.9328219178083,557.3215384615385,1878.38,2435.701538461539,TRANSFER,709.9328219178083,"MobiMart PJ Extension, Vivo V50e, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 7,648 margin lost
- Transfer: Rs 710; Transfer target MobiMart Electronic City at Rs 657/unit plus 4-day holding cost.
- Hold: Rs 557 opportunity cost + Rs 1,878 markdown risk = Rs 2,436
RECOMMENDED: TRANSFER at Rs 710"
SHI-01,MobiMart Vidya Nagar,B09,Realme C75x,budget,confirmed,1,past peak with declining store trend; last two weeks below 40% of prior six-week average; past expected lifecycle,0.0,0.16666666666666666,12085,0.3,3625.5,6.0,0.2,,,250.99615384615385,845.95,1096.946153846154,HOLD,1096.946153846154,"MobiMart Vidya Nagar, Realme C75x, 1 units at risk (past peak with declining store trend; last two weeks below 40% of prior six-week average; past expected lifecycle; no successor within four weeks):
- Markdown (30%): Rs 3,626 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 251 opportunity cost + Rs 846 markdown risk = Rs 1,097
RECOMMENDED: HOLD at Rs 1,097"
TUM-02,MobiMart SS Puram,M02,Redmi Note 14,mid,confirmed,1,past expected lifecycle,0.0,0.0,16548,0.28500000000000003,4716.18,6.0,0.2,MAN-01,660.6426301369863,343.6892307692308,1158.36,1502.0492307692307,TRANSFER,660.6426301369863,"MobiMart SS Puram, Redmi Note 14, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 4,716 margin lost
- Transfer: Rs 661; Transfer target MobiMart Court Road at Rs 628/unit plus 4-day holding cost.
- Hold: Rs 344 opportunity cost + Rs 1,158 markdown risk = Rs 1,502
RECOMMENDED: TRANSFER at Rs 661"
HUB-02,MobiMart Gokul Road,M01,Samsung Galaxy A26,mid,confirmed,1,past expected lifecycle,0.0,0.0,20460,0.28500000000000003,5831.1,6.0,0.2,BLR-04,717.3594520547945,424.93846153846147,1432.2,1857.1384615384616,TRANSFER,717.3594520547945,"MobiMart Gokul Road, Samsung Galaxy A26, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 5,831 margin lost
- Transfer: Rs 717; Transfer target MobiMart Whitefield at Rs 677/unit plus 4-day holding cost.
- Hold: Rs 425 opportunity cost + Rs 1,432 markdown risk = Rs 1,857
RECOMMENDED: TRANSFER at Rs 717"
HOS-01,MobiMart Hosur Road,B05,Moto G15 Play,budget,confirmed,1,past expected lifecycle,0.0,0.0,10127,0.28500000000000003,2886.195,6.0,0.2,,,210.32999999999998,708.89,919.22,HOLD,919.22,"MobiMart Hosur Road, Moto G15 Play, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 2,886 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 210 opportunity cost + Rs 709 markdown risk = Rs 919
RECOMMENDED: HOLD at Rs 919"
BLR-08,MobiMart Electronic City,F05,Pixel 9 Pro,flagship,confirmed,1,past expected lifecycle,0.0,0.0,89165,0.28500000000000003,25412.025,6.0,0.2,BLR-04,908.8871232876712,1851.8884615384616,6241.549999999999,8093.438461538461,TRANSFER,908.8871232876712,"MobiMart Electronic City, Pixel 9 Pro, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 25,412 margin lost
- Transfer: Rs 909; Transfer target MobiMart Whitefield at Rs 733/unit plus 4-day holding cost.
- Hold: Rs 1,852 opportunity cost + Rs 6,242 markdown risk = Rs 8,093
RECOMMENDED: TRANSFER at Rs 909"
BLR-08,MobiMart Electronic City,F09,OnePlus Open 2,flagship,confirmed,1,past expected lifecycle,0.0,0.0,97367,0.28500000000000003,27749.595000000005,6.0,0.2,BLR-04,977.066410958904,2022.237692307692,6815.69,8837.927692307692,TRANSFER,977.066410958904,"MobiMart Electronic City, OnePlus Open 2, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 27,750 margin lost
- Transfer: Rs 977; Transfer target MobiMart Whitefield at Rs 785/unit plus 4-day holding cost.
- Hold: Rs 2,022 opportunity cost + Rs 6,816 markdown risk = Rs 8,838
RECOMMENDED: TRANSFER at Rs 977"
BLR-05,MobiMart Malleshwaram,M13,Realme 15 Pro,mid,confirmed,2,past peak with declining store trend; last two weeks below 40% of prior six-week average,0.0,1.6666666666666667,51392,0.27,13875.84,6.0,0.2,BLR-02,743.376,1067.3723076923077,3597.4399999999996,4664.8123076923075,TRANSFER,743.376,"MobiMart Malleshwaram, Realme 15 Pro, 2 units at risk (past peak with declining store trend; last two weeks below 40% of prior six-week average; no successor within four weeks):
- Markdown (27%): Rs 13,876 margin lost
- Transfer: Rs 743; Transfer target MobiMart Koramangala at Rs 321/unit plus 4-day holding cost.
- Hold: Rs 1,067 opportunity cost + Rs 3,597 markdown risk = Rs 4,665
RECOMMENDED: TRANSFER at Rs 743"
SHI-01,MobiMart Vidya Nagar,M01,Samsung Galaxy A26,mid,confirmed,1,past expected lifecycle,0.0,0.0,20460,0.28500000000000003,5831.1,6.0,0.2,BLR-04,818.3594520547945,424.93846153846147,1432.2,1857.1384615384616,TRANSFER,818.3594520547945,"MobiMart Vidya Nagar, Samsung Galaxy A26, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 5,831 margin lost
- Transfer: Rs 818; Transfer target MobiMart Whitefield at Rs 778/unit plus 4-day holding cost.
- Hold: Rs 425 opportunity cost + Rs 1,432 markdown risk = Rs 1,857
RECOMMENDED: TRANSFER at Rs 818"
MAN-01,MobiMart Court Road,F01,Samsung Galaxy S25,flagship,confirmed,1,past expected lifecycle,0.0,0.0,61349,0.28500000000000003,17484.465,6.0,0.2,BLR-03,800.0172054794521,1274.1715384615384,4294.429999999999,5568.6015384615375,TRANSFER,800.0172054794521,"MobiMart Court Road, Samsung Galaxy S25, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 17,484 margin lost
- Transfer: Rs 800; Transfer target MobiMart Indiranagar at Rs 679/unit plus 4-day holding cost.
- Hold: Rs 1,274 opportunity cost + Rs 4,294 markdown risk = Rs 5,569
RECOMMENDED: TRANSFER at Rs 800"
TUM-01,MobiMart MG Road,M01,Samsung Galaxy A26,mid,confirmed,1,past expected lifecycle,0.0,0.0,20460,0.28500000000000003,5831.1,6.0,0.2,BLR-04,806.3594520547945,424.93846153846147,1432.2,1857.1384615384616,TRANSFER,806.3594520547945,"MobiMart MG Road, Samsung Galaxy A26, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 5,831 margin lost
- Transfer: Rs 806; Transfer target MobiMart Whitefield at Rs 766/unit plus 4-day holding cost.
- Hold: Rs 425 opportunity cost + Rs 1,432 markdown risk = Rs 1,857
RECOMMENDED: TRANSFER at Rs 806"
HUB-01,MobiMart Vidya Nagar,B16,Lava Blaze Core 2,budget,confirmed,5,past peak with declining store trend,6.0,6.5,44515,0.185,8235.275,1.0,0.98,,,154.0903846153846,15268.644999999999,15422.735384615384,MARKDOWN,8235.275,"MobiMart Vidya Nagar, Lava Blaze Core 2, 5 units at risk (past peak with declining store trend; no successor within four weeks):
- Markdown (18%): Rs 8,235 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 154 opportunity cost + Rs 15,269 markdown risk = Rs 15,423
RECOMMENDED: MARKDOWN at Rs 8,235"
UDU-01,MobiMart Udupi Main Road,M05,Vivo V50e,mid,confirmed,1,past expected lifecycle,0.0,0.0,26834,0.28500000000000003,7647.6900000000005,6.0,0.2,BLR-08,529.9328219178083,557.3215384615385,1878.38,2435.701538461539,TRANSFER,529.9328219178083,"MobiMart Udupi Main Road, Vivo V50e, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 7,648 margin lost
- Transfer: Rs 530; Transfer target MobiMart Electronic City at Rs 477/unit plus 4-day holding cost.
- Hold: Rs 557 opportunity cost + Rs 1,878 markdown risk = Rs 2,436
RECOMMENDED: TRANSFER at Rs 530"
BLR-07,MobiMart Yelahanka,B16,Lava Blaze Core 2,budget,confirmed,4,past peak with declining store trend,3.5,5.5,35612,0.185,6588.22,2.0,0.8400000000000001,,,246.54461538461538,10469.928,10716.472615384615,MARKDOWN,6588.22,"MobiMart Yelahanka, Lava Blaze Core 2, 4 units at risk (past peak with declining store trend; no successor within four weeks):
- Markdown (18%): Rs 6,588 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 247 opportunity cost + Rs 10,470 markdown risk = Rs 10,716
RECOMMENDED: MARKDOWN at Rs 6,588"
BLR-08,MobiMart Electronic City,F04,Vivo X200,flagship,confirmed,1,past expected lifecycle,0.0,0.0,53816,0.28500000000000003,15337.560000000001,6.0,0.2,,,1117.716923076923,3767.12,4884.836923076923,HOLD,4884.836923076923,"MobiMart Electronic City, Vivo X200, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 15,338 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 1,118 opportunity cost + Rs 3,767 markdown risk = Rs 4,885
RECOMMENDED: HOLD at Rs 4,885"
BLR-08,MobiMart Electronic City,F06,Xiaomi 15,flagship,confirmed,1,past expected lifecycle,0.0,0.0,53059,0.28500000000000003,15121.815000000002,6.0,0.2,BLR-04,723.6643287671233,1101.9946153846151,3714.1299999999997,4816.124615384615,TRANSFER,723.6643287671233,"MobiMart Electronic City, Xiaomi 15, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 15,122 margin lost
- Transfer: Rs 724; Transfer target MobiMart Whitefield at Rs 619/unit plus 4-day holding cost.
- Hold: Rs 1,102 opportunity cost + Rs 3,714 markdown risk = Rs 4,816
RECOMMENDED: TRANSFER at Rs 724"
MAN-02,MobiMart Kottara,M05,Vivo V50e,mid,confirmed,1,past expected lifecycle,0.0,0.0,26834,0.28500000000000003,7647.6900000000005,6.0,0.2,BLR-08,837.9328219178083,557.3215384615385,1878.38,2435.701538461539,TRANSFER,837.9328219178083,"MobiMart Kottara, Vivo V50e, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 7,648 margin lost
- Transfer: Rs 838; Transfer target MobiMart Electronic City at Rs 785/unit plus 4-day holding cost.
- Hold: Rs 557 opportunity cost + Rs 1,878 markdown risk = Rs 2,436
RECOMMENDED: TRANSFER at Rs 838"
MAN-01,MobiMart Court Road,B01,Nokia 110 Power,budget,confirmed,2,past peak with declining store trend; last two weeks below 40% of prior six-week average; past expected lifecycle,0.0,0.16666666666666666,12880,0.3,3864.0,6.0,0.2,TUM-02,1025.4071232876713,267.5076923076923,901.6,1169.1076923076923,TRANSFER,1025.4071232876713,"MobiMart Court Road, Nokia 110 Power, 2 units at risk (past peak with declining store trend; last two weeks below 40% of prior six-week average; past expected lifecycle; no successor within four weeks):
- Markdown (30%): Rs 3,864 margin lost
- Transfer: Rs 1,025; Transfer target MobiMart SS Puram at Rs 500/unit plus 4-day holding cost.
- Hold: Rs 268 opportunity cost + Rs 902 markdown risk = Rs 1,169
RECOMMENDED: TRANSFER at Rs 1,025"
BLR-06,MobiMart Rajajinagar,B16,Lava Blaze Core 2,budget,confirmed,5,past peak with declining store trend,5.5,6.5,44515,0.185,8235.275,1.0,0.98,,,154.0903846153846,15268.644999999999,15422.735384615384,MARKDOWN,8235.275,"MobiMart Rajajinagar, Lava Blaze Core 2, 5 units at risk (past peak with declining store trend; no successor within four weeks):
- Markdown (18%): Rs 8,235 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 154 opportunity cost + Rs 15,269 markdown risk = Rs 15,423
RECOMMENDED: MARKDOWN at Rs 8,235"
BLR-06,MobiMart Rajajinagar,B11,Nokia 125 Power,budget,confirmed,1,past expected lifecycle,2.5,1.1666666666666667,7505,0.28500000000000003,2138.925,1.0,0.98,,,25.978846153846153,2574.215,2600.193846153846,MARKDOWN,2138.925,"MobiMart Rajajinagar, Nokia 125 Power, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 2,139 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 26 opportunity cost + Rs 2,574 markdown risk = Rs 2,600
RECOMMENDED: MARKDOWN at Rs 2,139"
BEL-02,MobiMart Tilakwadi,M01,Samsung Galaxy A26,mid,confirmed,1,past peak with declining store trend; last two weeks below 40% of prior six-week average; past expected lifecycle,0.0,0.16666666666666666,20460,0.3,6138.0,6.0,0.2,BLR-04,815.3594520547945,424.93846153846147,1432.2,1857.1384615384616,TRANSFER,815.3594520547945,"MobiMart Tilakwadi, Samsung Galaxy A26, 1 units at risk (past peak with declining store trend; last two weeks below 40% of prior six-week average; past expected lifecycle; no successor within four weeks):
- Markdown (30%): Rs 6,138 margin lost
- Transfer: Rs 815; Transfer target MobiMart Whitefield at Rs 775/unit plus 4-day holding cost.
- Hold: Rs 425 opportunity cost + Rs 1,432 markdown risk = Rs 1,857
RECOMMENDED: TRANSFER at Rs 815"
HUB-01,MobiMart Vidya Nagar,M13,Realme 15 Pro,mid,confirmed,1,past peak with declining store trend; last two weeks below 40% of prior six-week average,0.0,1.1666666666666667,25696,0.27,6937.92,6.0,0.2,BLR-02,420.688,533.6861538461538,1798.7199999999998,2332.4061538461538,TRANSFER,420.688,"MobiMart Vidya Nagar, Realme 15 Pro, 1 units at risk (past peak with declining store trend; last two weeks below 40% of prior six-week average; no successor within four weeks):
- Markdown (27%): Rs 6,938 margin lost
- Transfer: Rs 421; Transfer target MobiMart Koramangala at Rs 370/unit plus 4-day holding cost.
- Hold: Rs 534 opportunity cost + Rs 1,799 markdown risk = Rs 2,332
RECOMMENDED: TRANSFER at Rs 421"
BLR-08,MobiMart Electronic City,F01,Samsung Galaxy S25,flagship,confirmed,1,past expected lifecycle,0.0,0.0,61349,0.28500000000000003,17484.465,6.0,0.2,BLR-03,559.0172054794521,1274.1715384615384,4294.429999999999,5568.6015384615375,TRANSFER,559.0172054794521,"MobiMart Electronic City, Samsung Galaxy S25, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 17,484 margin lost
- Transfer: Rs 559; Transfer target MobiMart Indiranagar at Rs 438/unit plus 4-day holding cost.
- Hold: Rs 1,274 opportunity cost + Rs 4,294 markdown risk = Rs 5,569
RECOMMENDED: TRANSFER at Rs 559"
HOS-01,MobiMart Hosur Road,B16,Lava Blaze Core 2,budget,confirmed,2,past peak with declining store trend,2.5,2.6666666666666665,17806,0.185,3294.11,1.0,0.98,,,61.636153846153846,6107.458,6169.094153846154,MARKDOWN,3294.11,"MobiMart Hosur Road, Lava Blaze Core 2, 2 units at risk (past peak with declining store trend; no successor within four weeks):
- Markdown (18%): Rs 3,294 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 62 opportunity cost + Rs 6,107 markdown risk = Rs 6,169
RECOMMENDED: MARKDOWN at Rs 3,294"
HUB-02,MobiMart Gokul Road,M05,Vivo V50e,mid,confirmed,1,past peak with declining store trend; last two weeks below 40% of prior six-week average; past expected lifecycle,0.0,0.16666666666666666,26834,0.3,8050.2,6.0,0.2,BLR-08,545.9328219178083,557.3215384615385,1878.38,2435.701538461539,TRANSFER,545.9328219178083,"MobiMart Gokul Road, Vivo V50e, 1 units at risk (past peak with declining store trend; last two weeks below 40% of prior six-week average; past expected lifecycle; no successor within four weeks):
- Markdown (30%): Rs 8,050 margin lost
- Transfer: Rs 546; Transfer target MobiMart Electronic City at Rs 493/unit plus 4-day holding cost.
- Hold: Rs 557 opportunity cost + Rs 1,878 markdown risk = Rs 2,436
RECOMMENDED: TRANSFER at Rs 546"
